circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,C-TYPE QUARTERS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,109.0,7.5
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,S R NAGAR NORTH EWS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,3.75
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,ERRAGADDA,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,150,150.0,39249.0,318.04
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,170,163.0,107337.0,573.52
BANJARA HILLS,GREEN LANDS,GREENLANDS,SANJEEV REDDY NAGAR,TRAFIC SIGNALS&CAMERAS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,3.75
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,261,258.0,82868.0,963.35
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GHMC SERVICES,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,6328.0,24.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,144,144.0,56264.0,475.1
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,GRC HV SANATHNAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,600.0,3.75
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,I.E.SANATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,,0.0,2.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,206,206.0,62012.0,594.53
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,STREET LIGHT,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,116,113.0,57670.0,608.09
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,GRC HV BORABANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,2056.0,16.25
BANJARA HILLS,BANJARA HILLS,AMEERPET,YELLA REDDY GUDA,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,137,130.0,47330.0,495.87
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,BORABANDA,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,175,175.0,44669.0,507.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,182,182.0,56355.0,390.93
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,ALLAWADA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,5.0,1080.0,30.65
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,ALOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,21,21.0,11031.0,48.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,ANTHA RAM (A),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,12.0,25503.0,34.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,BESTEPOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,737.0,7.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,CHENEVELLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,954.0,15.45
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,CHEVELLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,93,58.0,11601.0,245.43
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,CHINNARAVULAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,8.0,3371.0,31.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,D ERRAVELLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,5.0,1599.0,23.15
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,DAMARU GIDDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,9.0,5603.0,30.3
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,DEVARAMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,1895.0,27.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,DHARMA SAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,3.0,1897.0,21.0
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,SERI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,6776.0,32.75
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,SHANKAR PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,79,79.0,31611.0,187.55
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,SINGPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,32,32.0,17860.0,88.23
CYBERCITY,IBRAHIMBAGH,MOKILA,SHANKAR PALLY,YERWA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,2810.0,20.75
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,ALLAPUR STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,98,98.0,22637.0,307.37
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,AYYAPPA SOCIETY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,137.0,2.5
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,AYYAPPA SOCIETY COMMON,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,211.0,4.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GAYATRI NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,389.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GAYATRINAGAR2,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,32.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GURU KUL TRUST,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,783.0,8.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,DUDYAGU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,3.0,1140.0,15.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,EARLA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,2332.0,20.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,EKKAREDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,4.0,2639.0,17.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,ERRANI KOTLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,2.0,683.0,7.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,GOLLA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,3.0,742.0,11.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,GOLLAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,3.0,3593.0,18.35
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,GUNDAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,6.0,1416.0,52.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,HASTEPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,3.0,3306.0,15.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,HUSSAINPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,8.0,6.15
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,IBRAHIMPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,6.0,2598.0,31.3
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,JALAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,1.0,240.0,21.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KAMMETTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,8.0,2095.0,27.85
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KANDAWADA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,7824.0,28.38
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"K.S.NAGAR, RANAPRATAP NAGAR",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,423.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"NEW ALLAPUR, PANDITHNEHRU NAGA",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1085.0,6.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"PADMAVATHI NAGAR, RK SOCIETY",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,355.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,PARWATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,441.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,PARWATHNAGAR-3,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,1486.0,13.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SHIVA BASTI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,476.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"STREET LIGHTS,AYYAPPA SOCIETY",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,105,84.0,17551.0,444.33
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,TULASINAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,72.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,VIVEKANANDA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,89.0,2.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KESARAM(C),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,8.0,4166.0,39.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KHANAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,3348.0,14.6
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KISHTAPURI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,2.0,152.0,12.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KOTHA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,3112.0,30.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KOWKUNTLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,11442.0,31.7
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KUMMERA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,1793.0,17.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,LAXMI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,2.0,630.0,8.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MADI KATTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,510.0,11.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MALKAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,10.0,3449.0,19.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MALLA REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1791.0,7.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MANDAGU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,694.0,5.6
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MIRZAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1490.0,7.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DAMARLA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,667.0,7.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DAYALA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,2.0,311.0,8.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DEVUNI GADDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,898.0,15.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DOSAWADA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,8.0,635.0,28.13
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,E ERRA VALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,752.0,8.55
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,EARRNI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,191.0,14.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ELGONDA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,3629.0,18.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,GOLLUR GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,993.0,8.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,GOPIGADDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,3.0,142.0,11.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,HAITA BAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,185.0,25.1
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KAKLOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,17.0,1149.0,49.5
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,IZZATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,180.0,9.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,IZZATH NAGAR VG,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,,0.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,KHANAMET MUSLIM BASTI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,1797.0,9.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SHILPA PARK,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,,0.0,3.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MUDMIYAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,5627.0,23.19
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NANCHERI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,3.0,189.0,16.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NARAYANADASS GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,532.0,6.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NAYALTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,6.0,1040.0,21.48
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,NOWLOYAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,20.0,5.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,PALGUTTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,1143.0,15.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,PAMEENA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,7.0,3724.0,29.6
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,R GHANA POOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,886.0,13.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,RAMANNAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,5.0,4501.0,27.53
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,SAIREDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,1.0,87.0,8.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,SINGAPPA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,1213.0,7.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,TALLARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1128.0,11.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,TANGADPELLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,13.0,3481.0,31.35
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KESARAM (S),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,1709.0,14.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KESHAVA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,6.0,1317.0,18.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KOMARBANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,766.0,12.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KUMARAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,10.0,622.0,30.38
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KURVAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,2579.0,22.88
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,LAXMIRAO GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,6.0,942.0,18.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,LINGAREDDY GUDA (D),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,364.0,12.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,LINGAREDDY GUDA (M),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,200.0,7.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MACHAN PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,5.0,883.0,15.48
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MADDUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,1517.0,29.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MAL REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,243.0,10.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MANMARY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1503.0,14.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MARYAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,5.0,505.0,14.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MEERAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,131.0,3.5
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,STL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,204,176.0,73298.0,710.23
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,ANJAIAH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,889.0,7.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,GACHIBOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,11866.0,81.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,GOUTHAMI APTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,586.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,JANARDAN HILLS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,7.0,1943.0,30.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,"JVG HILLS,CENTRAL PARK",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,127.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,KONDAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,110.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,MASEED BANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1177.0,7.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,URELLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,12.0,4079.0,34.1
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,VENKANNAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1048.0,6.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,YENKA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,3083.0,25.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ANTHARAM-S,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,779.0,16.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ANTHI REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,3.0,1240.0,11.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,APPAREDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,40.0,7.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ASPALLYGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,160.0,16.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,BHANGIRI PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,172.0,7.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,BOBBILIGOAN,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1425.0,16.38
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,BODAM PAHAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,2704.0,15.95
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,CHANDANVELLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,10.0,2704.0,33.98
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,CHENNA SOLIPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,696.0,24.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,CHERLA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,5.0,690.0,15.2
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MUDDAM GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,9164.0,19.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MUKTAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,3.0,583.0,15.7
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,NADAR KHAN PET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,1615.0,14.98
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,NAGAR KUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,1150.0,13.63
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,NAGARAO GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,12.0,3832.0,35.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,NAREDLA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,300.0,8.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,PATEL GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,405.0,5.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,PEDDA SOLIPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1576.0,13.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,PEDDA VEEDU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,606.0,19.38
