circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,GURU KUL TRUST,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,384.0,8.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"K.S.NAGAR, RANAPRATAP NAGAR",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,437.0,5.75
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"NEW ALLAPUR, PANDITHNEHRU NAGA",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,854.0,6.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"PADMAVATHI NAGAR, RK SOCIETY",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,378.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,PARWATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,213.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,PARWATHNAGAR-3,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,1428.0,13.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SHIVA BASTI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,239.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"STREET LIGHTS,AYYAPPA SOCIETY",LOCALBODIES-STREETLIGHT/PWS SCHEME,6,105,84.0,15492.0,444.33
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,TULASINAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,116.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,VIVEKANANDA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,91.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,IZZATH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,840.0,9.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,IZZATH NAGAR VG,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,,0.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,KHANAMET MUSLIM BASTI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,734.0,9.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,KONDAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,156.0,1.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SHILPA PARK,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,,0.0,3.75
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,STL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,212,184.0,55147.0,727.41
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,ANJAIAH NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,715.0,7.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,GACHIBOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,8431.0,77.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,GOUTHAMI APTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,483.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,JANARDAN HILLS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,7.0,1378.0,30.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,KONDAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,247.0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,SIDDIQUE NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,347.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,SRIRAM NAGAR & JVG CT METERS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,288.0,27.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,SRIRAM NAGAR - A BLOCK,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,196.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,SRIRAM NAGAR B BLOCK,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,4.0,2.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,STREETLIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,126,116.0,34302.0,441.6
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,15 TH PHASE,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,1220.0,20.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,7TH PHASE CT METERS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,739.0,29.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,ANJANEYA  NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,998.0,6.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJI NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,426.0,5.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJINAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,246.0,2.25
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,HABEEB NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,209.0,1.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,IV TH PHASE KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,3667.0,21.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,IVTH PHASE KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,5.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,JNNURUM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,299.0,4.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,KHAITHALAPUR  CT METERS ,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1066.0,16.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,M/S.LOTHA CONSTRUCTIONS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,308.0,4.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,125.0,5.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET CT METERS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,32,23.0,8850.0,139.38
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,STREET LIGHT,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,259,259.0,86222.0,758.1
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VII TH PHASE,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1261.0,45.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIITH PH KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,211.0,5.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,9TH PH KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1352.0,19.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,DHARMA REDDY NAGAR-1,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,2262.0,16.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,EWS KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,256.0,6.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,EWS KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,190.0,5.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,134.0,3.75
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,,0.0,26.25
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,LIG FLATS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,530.0,7.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,LIG KPHB COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,1388.0,36.75
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,MIG,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,3179.0,28.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,MIG FLATS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,484.0,6.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,P.W.S,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,17.0,4693.0,84.5
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,STREET LIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,73,71.0,22985.0,373.76
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,V TH PHASE KPHB,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,2198.0,13.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,GOPANPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,850.0,11.75
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,HV GOPANPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,3680.0,42.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DAYALA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,2.0,159.0,8.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DEVUNI GADDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,653.0,15.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,DOSAWADA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,8.0,654.0,28.13
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,E ERRA VALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,785.0,8.55
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,EARRNI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,313.0,14.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,ELGONDA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,2668.0,18.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,GOLLUR GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,661.0,8.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,GOPIGADDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,3.0,244.0,11.5
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,PADDA MANGALARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,23,19.0,737.0,52.93
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,PEDDAMANGALARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,2147.0,30.0
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,QUTUBUDDIN GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,2095.0,12.25
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,REDDY PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,952.0,19.35
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,VEERANNAPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,1669.0,7.45
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,NTR NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1304.0,2.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,HAITA BAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,7619.0,25.1
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KAKLOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,17.0,1962.0,49.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KESARAM (S),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,276.0,14.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KESHAVA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,6.0,1254.0,18.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KOMARBANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1613.0,12.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KUMARAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,10.0,2573.0,30.38
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,YENKA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,13067.0,32.0
CYBERCITY,IBRAHIMBAGH,MOKILA,CHILKUR,YENKAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,1828.0,9.0
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,AMDA POOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,4075.0,40.1
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,AZIZ NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,30,30.0,26220.0,127.3
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,BAKARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,437.0,47.4
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,CHAKLI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,195.0,6.25
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,CHANDANAGAR-STL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,171,155.0,49901.0,441.64
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADEENAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,1342.0,18.5
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADEENAGUDA MYTHRI NAGAR ,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,144.0,5.75
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADINAGUDA VILLAGE PART,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,2.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,STREETLIGHTS,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,178,178.0,65450.0,582.35
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,KURVAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,2826.0,22.88
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,LAXMIRAO GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,6.0,1081.0,18.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,LINGAREDDY GUDA (D),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,341.0,12.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,LINGAREDDY GUDA (M),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,198.0,7.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MACHAN PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,5.0,734.0,15.48
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MADDUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,1169.0,29.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MAL REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,303.0,10.25
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,ETHBAR PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,23.0,6.75
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,ETHBARPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,277.0,8.0
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,KANCHIMAN GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,82.0,5.75
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,KANKAMAMIDI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,14.0,1941.0,46.1
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,KASAMBOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,225.0,7.15
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,KASIM BOWLI,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,932.0,2.0
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,KETHI REDDY PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,2310.0,19.8
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,3.0,24.0,10.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,NEW HAFEEZPET-3,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,212.0,4.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,LINGAMPALLY HV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,579.0,2.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,PAPIREDDY NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,2446.0,14.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MANMARY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1244.0,14.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MARYAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,5.0,534.0,14.25
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MEERAPOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,258.0,3.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MUDDAM GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,9309.0,19.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,MUKTAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,3.0,677.0,15.7
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,NADAR KHAN PET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,520.0,14.98
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,NAGAR KUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,757.0,13.63
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,MOINABAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,37,34.0,9655.0,95.25
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,MURTHUZA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,465.0,18.6
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,MURTUZA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1095.0,8.0
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,NAGI REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,641.0,28.35
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,NAKKALAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,580.0,18.5
CYBERCITY,IBRAHIMBAGH,MOKILA,MOINABAD,NAKKALPELLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,58.0,2.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,RTC COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,717.0,20.5
